0.520833333333,0.458333333333,0.925,0.625,0,0.708333333333,0.479166666667,0.4375,0.875,0.725,0,0.625,0.71875,0.625,0.395833333333,0.5,0.678571428571,0.772727272727,0.725,0.583333333333,0.75,0.7,0.916666666667,0,0.6875,0.833333333333,0.857142857143,0.75,0.75,0.85,0.6875,1
0.25,0.375,0.65,0.5625,0.75,0.583333333333,0.208333333333,0.0833333333333,0,0.333333333333,0.375,0,0.625,0.75,0.333333333333,0.291666666667,0.583333333333,0.25,0.45,0.416666666667,0.75,0.1875,0.5,0.75,1,0.75,0,0.75,0,0,0,0
0.3125,0.25,0.607142857143,0.6875,0.416666666667,0.708333333333,0.1875,0.21875,0.5,0.53125,0.28125,0.375,0,0.416666666667,0.3125,0.28125,0.678571428571,0.357142857143,0.5,0.666666666667,0.25,0.541666666667,0.6,0.5,0.75,0,0,0.833333333333,0.25,0.75,0,0
0.4375,0.3125,0.5,0.5,0.375,0.333333333333,0.125,0,0.375,0.416666666667,0.375,0.25,0.583333333333,0,0.25,0.25,0.666666666667,0.25,0.5,0,0,0.375,0.25,0,0.25,0,0.75,0,0,0,0.5,0
0.479166666667,0.6875,0.65,0.625,0.75,0,0.333333333333,0.541666666667,0.8125,0.675,0.604166666667,0.666666666667,0.6875,0.75,0,0.583333333333,0.678571428571,0.704545454545,0.75,0.583333333333,0.55,0.65,0.611111111111,0.75,0.8125,0,0.607142857143,0.875,0.625,0.55,0.6875,0.75
0.458333333333,0.5625,0.45,0.75,0,0.625,0.333333333333,0.4375,0.875,0.725,0.5,0.708333333333,0.71875,0.75,0.416666666667,0,0.607142857143,0.681818181818,0.725,0.5,0.8,0.675,0.583333333333,0.5,0.75,0.75,0.892857142857,0.625,0.833333333333,0.85,0.625,0.916666666667
0.214285714286,0.25,0.5,0.4375,0.583333333333,0.5,0,0.142857142857,0.5,0.428571428571,0.321428571429,0.416666666667,0.321428571429,0.333333333333,0.321428571429,0.392857142857,0,0.458333333333,0.458333333333,0.416666666667,0.625,0.55,0.625,0,1,0.5,0.125,0.5,0.75,0,0,0
0.227272727273,0.272727272727,0.361111111111,0.4375,0.416666666667,0.15,0.295454545455,0.25,0.375,0.416666666667,0.227272727273,0.75,0.642857142857,0.75,0.295454545455,0.318181818182,0.541666666667,0,0.611111111111,0.5,0.6,0.5,0.53125,0.625,0.6875,0.75,0.625,0.583333333333,0.541666666667,0.55,0.375,0.5
0.225,0.3,0.625,0.333333333333,0,0.7,0.175,0.175,0.375,0.416666666667,0.275,0.55,0.5,0.5,0.25,0.275,0.541666666667,0.388888888889,0,0.5,0.65,0.527777777778,0.28125,0.25,0.5,0.416666666667,0.416666666667,0.375,0.45,0.5,0.333333333333,0.375
0.25,0.333333333333,0.125,0,0.25,0.416666666667,0.166666666667,0.25,0,0.166666666667,0.416666666667,0.583333333333,0.333333333333,0,0.416666666667,0.5,0.583333333333,0.5,0.5,0,0.75,0.625,0,0.625,0,0,0,0,0,0,0,0
0.15,0.35,0.5,0.375,0,0.5,0.1,0.1,0,0.1875,0.25,0.25,0.75,0,0.45,0.2,0.375,0.4,0.35,0.25,0,0.25,0.5,0.5,0.166666666667,1,0.583333333333,0,0.25,0.416666666667,0.375,0
0.325,0.4,0.5,0.625,0.75,0.375,0.225,0.175,0.75,0.625,0.3,0.8125,0.458333333333,0.625,0.35,0.325,0.45,0.5,0.472222222222,0.375,0.75,0,0.583333333333,0.666666666667,0.4375,0.583333333333,0.607142857143,0.5625,0.583333333333,0.25,0.375,0.416666666667
0.25,0.361111111111,0.4375,0.5,0,0.5,0.333333333333,0.25,0.333333333333,0.464285714286,0.0833333333333,0.5,0.4,0.75,0.388888888889,0.416666666667,0.375,0.46875,0.71875,1,0.5,0.416666666667,0,0.625,0.666666666667,0.583333333333,0.357142857143,0,0.416666666667,0.5,0.375,0.416666666667
0.0833333333333,0.333333333333,0.25,0,0,0.25,0,0,0,0.416666666667,0,0.25,0.5,0,0.25,0.5,0,0.375,0.75,0.375,0.5,0.333333333333,0.375,0,1,0,0.5,0.25,0,0,0,0
0.0625,0,0.625,0,0,0.25,0.3125,0.25,0,0.5,0.3125,0,0.25,0.75,0.1875,0.25,0,0.3125,0.5,0,0.833333333333,0.5625,0.333333333333,0,0,0,0,0,0.583333333333,0.583333333333,0.416666666667,0
0,0.333333333333,0.25,0,0.5,0,0,0.416666666667,0,0.5,0.166666666667,0.25,0,0,0,0.25,0.5,0.25,0.583333333333,0,0,0.416666666667,0.416666666667,0,0,0,0.333333333333,0.25,0,0.25,0,0
0.464285714286,0.357142857143,0.625,0,0.5,0.75,0.285714285714,0.214285714286,0.416666666667,0.75,0.142857142857,0,0,0.25,0.392857142857,0.107142857143,0.875,0.375,0.583333333333,0,0.416666666667,0.392857142857,0.642857142857,0.5,0,0.666666666667,0,0.375,0.291666666667,0.65,0.3125,0.166666666667
0.25,0.4375,0.375,0,0.75,1,0,0.125,0,0.3125,0.25,0.25,0.166666666667,0,0.125,0.375,0.5,0.416666666667,0.625,0,0,0.4375,0,0.75,0,0.75,0.625,0,0.5,0.375,0,0
0.333333333333,0.458333333333,0.65,0,1,0,0.333333333333,0.291666666667,0.583333333333,0.6875,0.25,0,0.75,1,0.375,0.166666666667,0.25,0.458333333333,0.55,0,0.75,0.416666666667,0.583333333333,0,0.416666666667,0,0.708333333333,0.5,0,0,0.4375,0.666666666667
0.15,0.45,0.3125,0,0,0,0.05,0,0.666666666667,0.583333333333,0.15,0,0.25,1,0.45,0.15,0,0.45,0.5,0,0.583333333333,0.75,0.5,0,0.416666666667,0.75,0.35,0.625,0,0,0.5625,0.5
0.25,0.5,0,0,0,0,0.3125,0.25,0,0.625,0.3125,0,0,0.5,0.3125,0.375,0,0.625,0.666666666667,0,0.625,0.625,0.625,0,0.583333333333,0,0.6875,1,0.5625,0.4375,0,0.416666666667
0.25,0.416666666667,0.625,0,0,0,0.25,0,0.416666666667,0,0,0,0,0,0.25,0.0833333333333,0,0.5,0.625,0,0,0.583333333333,0.583333333333,0,0,0,0.833333333333,0,0.333333333333,0.5,0.583333333333,0
